# Time,Signal
113.3434,4.6059
113.3636,5.4602
113.3838,5.7695
113.4040,4.7342
113.4242,4.8400
113.4444,6.1445
113.4646,2.2774
113.4848,2.8265
113.5051,4.7605
113.5253,2.1276
113.5455,5.9102
113.5657,5.7195
113.5859,4.9818
113.6061,2.7756
113.6263,6.0983
113.6465,5.4706
113.6667,5.9003
113.6869,3.3490
113.7071,5.1441
113.7273,1.6275
113.7475,5.6698
113.7677,3.3788
113.7879,4.1444
113.8081,5.1226
113.8283,1.9932
113.8485,1.7178
113.8687,3.6638
113.8889,5.6939
113.9091,5.5256
113.9293,5.6196
113.9495,5.9886
113.9697,6.2161
113.9899,3.0530
114.0101,5.9459
114.0303,3.0820
114.0505,2.3128
114.0707,2.7145
114.0909,3.6376
114.1111,3.0747
114.1313,1.4088
114.1515,3.6080
114.1717,4.0033
114.1919,3.1176
114.2121,3.7446
114.2323,1.9081
114.2525,4.9055
114.2727,6.0550
114.2929,6.0768
114.3131,2.8460
114.3333,1.1440
114.3535,3.2699
114.3737,5.3535
114.3939,3.5590
114.4141,2.6603
114.4343,5.5093
114.4545,3.5143
114.4747,4.0745
114.4949,1.9947
114.5152,5.6051
114.5354,2.7629
114.5556,3.0286
114.5758,2.0082
114.5960,1.6272
114.6162,2.3472
114.6364,4.1999
114.6566,4.6255
114.6768,1.4798
114.6970,1.9272
114.7172,5.1861
114.7374,3.6794
114.7576,3.6466
114.7778,4.7304
114.7980,1.1266
114.8182,0.7096
114.8384,2.9689
114.8586,1.1627
114.8788,5.0827
114.8990,2.7205
114.9192,1.2909
114.9394,4.1808
114.9596,1.7512
114.9798,1.8395
115.0000,0.3797
115.0202,3.1678
115.0404,0.8439
115.0606,0.6782
115.0808,2.9171
115.1010,0.6455
115.1212,2.0094
115.1414,3.6001
115.1616,3.7084
115.1818,3.6736
115.2020,3.9881
115.2222,1.0523
115.2424,4.1070
115.2626,3.1416
115.2828,1.3755
115.3030,1.2317
115.3232,4.5399
115.3434,1.8337
115.3636,1.7105
115.3838,3.6551
115.4040,0.1751
115.4242,1.7686
115.4444,2.5614
115.4646,2.5857
115.4848,3.6337
115.5051,0.6362
115.5253,2.0071
115.5455,2.7025
115.5657,3.2527
115.5859,3.4803
115.6061,1.2344
115.6263,1.0579
115.6465,-0.4726
115.6667,2.3939
115.6869,3.1804
115.7071,4.1500
115.7273,3.5008
115.7475,1.1447
115.7677,3.4294
115.7879,0.7214
115.8081,2.4240
115.8283,-0.3301
115.8485,0.9248
115.8687,-0.4835
115.8889,-0.5406
115.9091,3.6221
115.9293,3.9705
115.9495,1.1391
115.9697,-0.1196
115.9899,0.0913
116.0101,2.1563
116.0303,0.8025
116.0505,3.4675
116.0707,0.6151
116.0909,3.1061
116.1111,1.2087
116.1313,0.2923
116.1515,2.1019
116.1717,2.0922
116.1919,2.7942
116.2121,3.7783
116.2323,0.5522
116.2525,2.9071
116.2727,2.0998
116.2929,1.0877
116.3131,-0.1877
116.3333,0.4721
116.3535,0.5719
116.3737,0.7484
116.3939,-0.1661
116.4141,3.3820
116.4343,1.6297
116.4545,3.6919
116.4747,4.3244
116.4949,3.6112
116.5152,2.1157
116.5354,3.7964
116.5556,0.0826
116.5758,-0.1233
116.5960,-0.1369
116.6162,0.4471
116.6364,0.4924
116.6566,0.1720
116.6768,1.4519
116.6970,2.6556
116.7172,2.4970
116.7374,2.7164
116.7576,3.1702
116.7778,0.4732
116.7980,1.9047
116.8182,-0.0594
116.8384,2.9331
116.8586,2.2553
116.8788,3.3303
116.8990,4.4780
116.9192,1.8161
116.9394,4.8526
116.9596,3.1876
116.9798,4.8608
117.0000,0.1569
117.0202,4.8150
117.0404,3.5995
117.0606,4.3979
117.0808,4.2878
117.1010,0.2772
117.1212,3.4057
117.1414,0.8016
117.1616,4.6170
117.1818,2.5095
117.2020,0.9357
117.2222,0.7539
117.2424,1.2006
117.2626,-0.0256
117.2828,1.7639
117.3030,4.7614
117.3232,4.6696
117.3434,1.7376
117.3636,1.8304
117.3838,4.4122
117.4040,3.0151
117.4242,0.7999
117.4444,0.3234
117.4646,3.3666
117.4848,2.1925
117.5051,0.1787
117.5253,-0.3618
117.5455,1.6060
117.5657,3.4733
117.5859,-0.4479
117.6061,3.9570
117.6263,2.4494
117.6465,2.0498
117.6667,3.4112
117.6869,3.0769
117.7071,-0.1369
117.7273,2.7908
117.7475,2.3075
117.7677,2.0787
117.7879,4.2079
117.8081,-0.3748
117.8283,2.2582
117.8485,1.2136
117.8687,1.9762
117.8889,3.8376
117.9091,0.5742
117.9293,1.3010
117.9495,0.5874
117.9697,2.6056
117.9899,0.2809
118.0101,-0.3914
118.0303,2.1899
118.0505,2.8286
118.0707,1.4855
118.0909,0.1493
118.1111,1.6153
118.1313,1.2792
118.1515,-0.4317
118.1717,3.3713
118.1919,0.8976
118.2121,3.7648
118.2323,0.9439
118.2525,-0.3629
118.2727,0.7567
118.2929,1.9365
118.3131,0.9381
118.3333,3.7018
118.3535,1.7301
118.3737,3.4441
118.3939,1.1834
118.4141,0.5845
118.4343,3.3594
118.4545,2.2023
118.4747,1.4258
118.4949,-0.6929
118.5152,-1.0744
118.5354,-0.8558
118.5556,-0.8995
118.5758,3.3677
118.5960,3.3292
118.6162,0.9812
118.6364,-0.6650
118.6566,3.5380
118.6768,1.8401
118.6970,-1.0310
118.7172,2.7505
118.7374,3.4970
118.7576,1.4956
118.7778,1.2446
118.7980,2.8249
118.8182,1.3936
118.8384,-0.8321
118.8586,3.7485
118.8788,2.7482
118.8990,1.2106
118.9192,-0.4675
118.9394,-1.0173
118.9596,1.6189
118.9798,2.4786
119.0000,0.0046
119.0202,-0.3658
119.0404,1.8984
119.0606,-0.3291
119.0808,-0.6474
119.1010,0.1706
119.1212,0.5178
119.1414,3.0614
119.1616,1.1793
119.1818,-0.0002
119.2020,-0.2324
119.2222,-0.1541
119.2424,3.4596
119.2626,2.9984
119.2828,4.1827
119.3030,2.9336
119.3232,2.0370
119.3434,3.6046
119.3636,1.7672
119.3838,3.3487
119.4040,0.0178
119.4242,2.9977
119.4444,1.0265
119.4646,2.7300
119.4848,2.1285
119.5051,-0.3023
119.5253,1.4635
119.5455,4.0850
119.5657,3.2166
119.5859,1.3469
119.6061,1.0425
119.6263,3.8118
119.6465,0.4702
119.6667,2.8212
119.6869,2.6684
119.7071,3.3962
119.7273,0.6388
119.7475,1.8207
119.7677,-0.3354
119.7879,4.3397
119.8081,2.3689
119.8283,2.3090
119.8485,3.8122
119.8687,3.7992
119.8889,2.9880
119.9091,0.7765
119.9293,2.7576
119.9495,2.4766
119.9697,3.2790
119.9899,1.9211
120.0101,0.6788
120.0303,2.3595
120.0505,1.2631
120.0707,3.4960
120.0909,0.1615
120.1111,0.3962
120.1313,4.1889
120.1515,4.2450
120.1717,3.5416
120.1919,3.9685
120.2121,-0.0082
120.2323,4.2974
120.2525,-0.1124
120.2727,3.3985
120.2929,2.5856
120.3131,4.2710
120.3333,-0.2153
120.3535,1.7731
120.3737,1.3669
120.3939,2.6521
120.4141,4.2069
120.4343,-0.1308
120.4545,4.5405
120.4747,4.3702
120.4949,4.4521
120.5152,3.9364
120.5354,-0.3397
120.5556,3.2263
120.5758,1.7188
120.5960,-0.2377
120.6162,4.3086
120.6364,2.5623
120.6566,1.8976
120.6768,1.6220
120.6970,3.2347
120.7172,4.2127
120.7374,4.0101
120.7576,-0.3186
120.7778,-0.0987
120.7980,1.0112
120.8182,0.5927
120.8384,1.2748
120.8586,3.7653
120.8788,2.0725
120.8990,0.8094
120.9192,2.4390
120.9394,1.8468
120.9596,0.3122
120.9798,3.1545
121.0000,0.0396
121.0202,1.7912
121.0404,0.4135
121.0606,2.1325
121.0808,3.5701
121.1010,3.1813
121.1212,-0.4229
121.1414,1.2652
121.1616,-0.7349
121.1818,1.3345
121.2020,0.3483
121.2222,2.1062
121.2424,1.5690
121.2626,0.4895
121.2828,-0.4841
121.3030,2.4240
121.3232,3.1669
121.3434,1.9595
121.3636,-0.5711
121.3838,2.1100
121.4040,3.7982
121.4242,-0.1580
121.4444,1.7373
121.4646,3.3704
121.4848,1.8252
121.5051,1.9324
121.5253,3.8477
121.5455,-0.7184
121.5657,3.2949
121.5859,1.7468
121.6061,1.7606
121.6263,0.8867
121.6465,0.6316
121.6667,-1.0217
121.6869,2.6235
121.7071,1.6987
121.7273,1.4177
121.7475,-0.1908
121.7677,0.7961
121.7879,-0.7556
121.8081,1.9268
121.8283,0.8781
121.8485,2.3518
121.8687,0.4226
121.8889,2.2458
121.9091,-0.2354
121.9293,0.3721
121.9495,1.8152
121.9697,0.5056
121.9899,2.7577
122.0101,1.7879
122.0303,0.8814
122.0505,0.2869
122.0707,3.6340
122.0909,3.4472
122.1111,3.2643
122.1313,2.3133
122.1515,1.6060
122.1717,-0.1436
122.1919,2.8734
122.2121,0.1212
122.2323,3.6519
122.2525,3.3896
122.2727,1.6561
122.2929,3.0303
122.3131,2.4643
122.3333,1.2670
122.3535,2.9933
122.3737,3.0378
122.3939,2.6233
122.4141,0.2252
122.4343,4.5966
122.4545,2.7146
122.4747,2.5516
122.4949,0.3102
122.5152,2.5570
122.5354,3.5358
122.5556,4.3417
122.5758,0.9620
122.5960,3.8195
122.6162,1.5515
122.6364,3.9175
122.6566,4.0397
122.6768,3.4203
122.6970,4.5022
122.7172,1.1225
122.7374,4.4207
122.7576,4.9748
122.7778,5.1864
122.7980,2.6422
122.8182,2.6949
122.8384,0.6578
122.8586,0.4804
122.8788,3.6975
122.8990,5.3893
122.9192,1.5040
122.9394,2.1323
122.9596,4.3274
122.9798,1.6394
123.0000,1.3460
123.0202,4.2746
123.0404,3.1087
123.0606,5.0714
123.0808,3.9799
123.1010,3.0034
123.1212,5.0052
123.1414,3.7159
123.1616,0.8845
123.1818,2.8416
123.2020,5.0256
123.2222,2.5262
123.2424,2.8753
123.2626,2.9364
123.2828,3.2636
123.3030,1.7262
123.3232,2.7311
123.3434,3.1887
123.3636,4.7096
123.3838,3.9234
123.4040,3.5788
123.4242,4.8133
123.4444,3.2834
123.4646,3.2425
123.4848,3.0704
123.5051,4.8115
123.5253,5.9303
123.5455,5.6028
123.5657,0.9513
123.5859,3.4178
123.6061,4.9851
123.6263,1.6555
123.6465,1.1100
123.6667,1.3943
123.6869,1.6209
123.7071,1.7847
123.7273,3.9928
123.7475,2.8764
123.7677,1.0157
123.7879,3.1103
123.8081,1.1833
123.8283,1.7513
123.8485,1.9054
123.8687,1.8078
123.8889,2.6168
123.9091,4.9839
123.9293,5.6471
123.9495,4.7539
123.9697,1.3059
123.9899,4.0110
124.0101,1.4156
124.0303,4.1167
124.0505,3.7355
124.0707,2.4284
124.0909,3.9421
124.1111,3.8889
124.1313,2.1299
124.1515,2.8830
124.1717,5.0327
124.1919,3.9226
124.2121,5.1194
124.2323,4.7759
124.2525,1.4275
124.2727,1.6414
124.2929,4.0670
124.3131,1.9249
124.3333,2.7937
124.3535,4.7297
124.3737,1.4224
124.3939,3.1478
124.4141,1.9461
124.4343,3.1140
124.4545,1.7293
124.4747,1.9115
124.4949,1.4597
124.5152,3.6394
124.5354,4.4709
124.5556,4.4105
124.5758,1.7697
124.5960,1.6737
124.6162,1.1067
124.6364,1.9296
124.6566,0.7990
124.6768,4.1836
124.6970,3.7272
124.7172,4.5265
124.7374,2.5366
124.7576,3.8504
124.7778,5.6024
124.7980,2.8464
124.8182,4.4772
124.8384,1.0577
124.8586,3.7981
124.8788,3.8641
124.8990,3.8010
124.9192,3.4873
124.9394,3.4823
124.9596,1.7654
124.9798,4.5124
125.0000,3.7510
125.0202,0.8715
125.0404,1.3458
125.0606,4.8792
125.0808,3.1922
125.1010,0.9809
125.1212,3.3214
125.1414,3.8535
125.1616,5.4809
125.1818,5.6374
125.2020,1.5978
125.2222,4.7207
125.2424,5.7894
125.2626,2.7798
125.2828,5.4802
125.3030,5.6262
125.3232,3.1642
125.3434,3.8466
125.3636,3.9168
125.3838,3.3932
125.4040,1.5392
125.4242,2.9927
125.4444,3.5330
125.4646,2.1759
125.4848,3.0859
125.5051,1.1977
125.5253,2.1733
125.5455,2.0649
125.5657,1.5610
125.5859,1.6564
125.6061,1.6187
125.6263,2.7606
125.6465,1.5419
125.6667,5.3499
125.6869,5.3500
125.7071,3.0144
125.7273,4.4133
125.7475,6.0748
125.7677,4.0110
125.7879,1.8729
125.8081,2.8042
125.8283,3.1816
125.8485,6.3193
125.8687,5.1335
125.8889,1.6376
125.9091,4.4229
125.9293,4.8559
125.9495,3.0900
125.9697,4.6434
125.9899,5.9764
126.0101,4.9042
126.0303,3.0886
126.0505,2.0693
126.0707,1.7989
126.0909,1.6703
126.1111,2.2125
126.1313,2.4520
126.1515,6.5015
126.1717,5.3614
126.1919,1.6460
126.2121,3.5603
126.2323,6.1064
126.2525,6.0686
126.2727,2.6976
126.2929,4.7477
126.3131,4.7228
126.3333,2.2113
126.3535,4.6639
126.3737,1.9600
126.3939,4.7800
126.4141,4.4856
126.4343,5.5222
126.4545,4.8138
126.4747,4.8733
126.4949,3.2166
126.5152,3.7456
126.5354,3.3118
126.5556,3.9778
126.5758,3.2183
126.5960,2.2959
126.6162,3.1503
126.6364,3.8841
126.6566,5.7153
126.6768,1.9838
126.6970,6.0940
126.7172,4.7302
126.7374,5.2489
126.7576,2.9483
126.7778,2.1416
126.7980,1.9058
126.8182,1.4906
126.8384,5.1823
126.8586,4.7095
126.8788,1.3211
126.8990,1.2985
126.9192,2.7966
126.9394,2.1358
126.9596,5.2704
126.9798,5.6305
127.0000,2.3557
127.0202,5.8462
127.0404,4.2849
127.0606,4.1227
127.0808,1.2010
127.1010,4.0978
127.1212,5.3314
127.1414,5.2965
127.1616,2.7080
127.1818,0.8976
127.2020,4.8145
127.2222,1.9098
127.2424,3.0807
127.2626,3.6003
127.2828,3.8679
127.3030,2.8684
127.3232,4.4009
127.3434,3.1378
127.3636,0.7828
127.3838,4.6634
127.4040,1.7051
127.4242,1.8180
127.4444,1.4344
127.4646,2.5583
127.4848,5.0097
127.5051,0.4009
127.5253,0.9346
127.5455,1.5608
127.5657,1.6691
127.5859,0.1940
127.6061,0.3265
127.6263,4.6740
127.6465,1.2065
127.6667,0.4279
127.6869,3.3541
127.7071,4.2845
127.7273,2.4653
127.7475,1.4268
127.7677,0.6412
127.7879,1.7042
127.8081,-0.0630
127.8283,4.6393
127.8485,0.6744
127.8687,2.4592
127.8889,2.8988
127.9091,2.6807
127.9293,0.6614
127.9495,4.3097
127.9697,3.3553
127.9899,1.7001
128.0101,2.8092
128.0303,4.2660
128.0505,1.0483
128.0707,-0.2257
128.0909,2.6310
128.1111,3.7761
128.1313,3.5013
128.1515,2.9681
128.1717,4.3161
128.1919,1.2663
128.2121,0.7241
128.2323,0.4356
128.2525,1.5545
128.2727,1.3821
128.2929,3.8352
128.3131,3.4591
128.3333,3.6998
128.3535,1.4041
128.3737,0.4555
128.3939,3.3339
128.4141,2.5715
128.4343,-0.0466
128.4545,0.7782
128.4747,1.0718
128.4949,1.5099
128.5152,3.3260
128.5354,-0.2640
128.5556,3.9141
128.5758,3.1754
128.5960,3.5372
128.6162,0.4330
128.6364,0.3497
128.6566,0.1878
128.6768,1.3532
128.6970,3.7835
128.7172,-0.3106
128.7374,1.2119
128.7576,-0.2913
128.7778,-0.1451
128.7980,0.4889
128.8182,4.5854
128.8384,4.6225
128.8586,4.2068
128.8788,2.4347
128.8990,0.9296
128.9192,2.7625
128.9394,3.1148
128.9596,4.0689
128.9798,4.4394
129.0000,0.5190
129.0202,0.1807
129.0404,-0.0520
129.0606,3.1290
129.0808,3.8442
129.1010,0.1291
129.1212,1.1997
129.1414,0.0871
129.1616,3.9492
129.1818,0.4312
129.2020,3.7741
129.2222,4.6500
129.2424,3.6086
129.2626,1.0207
129.2828,2.8886
129.3030,3.0214
129.3232,4.3820
129.3434,0.6338
129.3636,2.0198
129.3838,4.3701
129.4040,2.2907
129.4242,0.6720
129.4444,1.1603
129.4646,1.7712
129.4848,3.0154
129.5051,0.6982
129.5253,3.9268
129.5455,2.9908
129.5657,1.9672
129.5859,1.5726
129.6061,3.7047
129.6263,1.9669
129.6465,2.3065
129.6667,4.1758
129.6869,0.1291
129.7071,1.8339
129.7273,4.3132
129.7475,0.2584
129.7677,3.5400
129.7879,4.0703
129.8081,2.1874
129.8283,4.0410
129.8485,2.5101
129.8687,2.9763
129.8889,3.3157
129.9091,0.9746
129.9293,3.3126
129.9495,1.7416
129.9697,0.9732
129.9899,4.6807
130.0101,3.1466
130.0303,1.9591
130.0505,4.3958
130.0707,-0.2039
130.0909,2.3200
130.1111,-0.1350
130.1313,1.4446
130.1515,4.1981
130.1717,2.2567
130.1919,2.5190
130.2121,-0.4356
130.2323,0.6946
130.2525,4.2707
130.2727,3.7778
130.2929,2.7412
130.3131,1.6665
130.3333,2.8860
130.3535,1.9976
130.3737,3.3234
130.3939,-0.0384
130.4141,1.4868
130.4343,0.0996
130.4545,2.1687
130.4747,0.7033
130.4949,0.1129
130.5152,1.1707
130.5354,-0.1308
130.5556,3.1897
130.5758,-0.7617
130.5960,2.6689
130.6162,1.8363
130.6364,3.6094
130.6566,0.0125
130.6768,3.5259
130.6970,1.5369
130.7172,2.4509
130.7374,0.5122
130.7576,3.8890
130.7778,2.3770
130.7980,2.4950
130.8182,3.0950
130.8384,-1.0411
130.8586,0.4035
130.8788,0.8153
130.8990,-0.9785
130.9192,2.2483
130.9394,3.5331
130.9596,-0.4608
130.9798,2.0587
131.0000,-0.6652
131.0202,0.6482
131.0404,1.5353
131.0606,1.1109
131.0808,1.1292
131.1010,2.6241
131.1212,2.8617
131.1414,-0.8257
131.1616,1.3762
131.1818,1.1199
131.2020,3.0476
131.2222,2.7427
131.2424,0.5152
131.2626,3.4248
131.2828,3.5601
131.3030,0.1206
131.3232,0.6716
131.3434,3.7729
131.3636,-0.2570
131.3838,1.1795
131.4040,0.6888
131.4242,-0.4345
131.4444,0.9677
131.4646,0.0324
131.4848,-0.0971
131.5051,2.5068
131.5253,1.7295
131.5455,-0.2911
131.5657,0.6593
131.5859,2.8288
131.6061,-0.2779
131.6263,3.0929
131.6465,0.5513
131.6667,0.2646
131.6869,-0.0226
131.7071,-0.6876
131.7273,1.0466
131.7475,0.7672
131.7677,1.6538
131.7879,2.5044
131.8081,0.6971
131.8283,-0.2801
131.8485,4.0835
131.8687,2.6288
131.8889,2.9181
131.9091,-0.5372
131.9293,2.3505
131.9495,-0.0144
131.9697,1.1025
131.9899,3.3403
132.0101,-0.0981
132.0303,3.7254
132.0505,0.0954
132.0707,0.9176
132.0909,2.1246
132.1111,-0.1387
132.1313,3.5316
132.1515,2.3500
132.1717,1.8226
132.1919,3.6417
132.2121,0.2817
132.2323,2.2323
132.2525,0.4739
132.2727,4.3978
132.2929,4.0871
132.3131,3.2112
132.3333,4.2312
132.3535,2.9623
132.3737,4.0116
132.3939,-0.0760
132.4141,4.1337
132.4343,2.6980
132.4545,2.3481
132.4747,0.0414
132.4949,3.4169
132.5152,2.9835
132.5354,4.1541
132.5556,2.3104
132.5758,1.1489
132.5960,1.0585
132.6162,1.8971
132.6364,1.0534
132.6566,-0.0680
132.6768,0.4600
132.6970,0.2390
132.7172,0.0633
132.7374,4.0669
132.7576,1.6712
132.7778,2.6751
132.7980,2.1845
132.8182,1.0741
132.8384,2.8903
132.8586,4.1314
132.8788,-0.1817
132.8990,3.4701
132.9192,0.5422
132.9394,3.5844
132.9596,-0.0640
132.9798,0.2471
133.0000,1.3285
133.0202,4.2832
133.0404,1.6534
133.0606,2.8725
133.0808,3.3601
133.1010,3.3553
133.1212,3.6803
133.1414,0.2823
133.1616,0.3277
133.1818,0.9681
133.2020,-0.2178
133.2222,0.9424
133.2424,2.0974
133.2626,0.6636
133.2828,-0.3950
133.3030,1.7338
133.3232,3.3572
133.3434,-0.0624
133.3636,4.0123
133.3838,-0.2449
133.4040,3.7365
133.4242,2.7794
133.4444,3.5755
133.4646,2.5064
133.4848,2.3888
133.5051,2.5068
133.5253,3.5370
133.5455,0.7323
133.5657,2.0909
133.5859,2.1111
133.6061,3.8347
133.6263,0.7677
133.6465,2.6663
133.6667,0.2817
133.6869,-0.6831
133.7071,4.0871
133.7273,3.8136
133.7475,1.0172
133.7677,3.4753
133.7879,1.4475
133.8081,0.1086
133.8283,2.9338
133.8485,2.0255
133.8687,0.6411
133.8889,0.8456
133.9091,3.2292
133.9293,1.5348
133.9495,2.7625
133.9697,0.1803
133.9899,-0.6528
134.0101,-0.6874
134.0303,0.6058
134.0505,2.7906
134.0707,2.5014
134.0909,1.2023
134.1111,0.4061
134.1313,0.9969
134.1515,0.9972
134.1717,0.4781
134.1919,3.2198
134.2121,2.5440
134.2323,0.6358
134.2525,-0.5866
134.2727,0.8171
134.2929,0.1377
134.3131,1.8520
134.3333,-0.6082
134.3535,1.3252
134.3737,-0.4354
134.3939,1.0296
134.4141,2.7348
134.4343,1.8780
134.4545,1.6022
134.4747,0.2736
134.4949,2.9765
134.5152,2.5463
134.5354,0.0626
134.5556,2.3091
134.5758,1.1645
134.5960,1.2309
134.6162,1.6306
134.6364,1.7864
134.6566,2.1290
134.6768,1.4589
134.6970,0.0529
134.7172,2.3958
134.7374,0.4121
134.7576,3.1400
134.7778,2.3811
134.7980,1.6441
134.8182,1.0532
134.8384,1.3235
134.8586,1.1930
134.8788,3.3019
134.8990,4.3670
134.9192,1.1751
134.9394,0.2323
134.9596,1.6204
134.9798,2.0736
135.0000,-0.2307
135.0202,3.5611
135.0404,0.8779
135.0606,0.5604
135.0808,4.4380
135.1010,2.0219
135.1212,1.9178
135.1414,2.6592
135.1616,2.5409
135.1818,0.6814
135.2020,0.1804
135.2222,2.8101
135.2424,0.8043
135.2626,0.4617
135.2828,1.1269
135.3030,4.4653
135.3232,3.1420
135.3434,2.1355
135.3636,1.5538
135.3838,0.4570
135.4040,3.8395
135.4242,0.9947
135.4444,4.0981
135.4646,4.9126
135.4848,3.3746
135.5051,1.3874
135.5253,5.2270
135.5455,4.3183
135.5657,5.0338
135.5859,3.8666
135.6061,2.8245
135.6263,3.1290
135.6465,3.4164
135.6667,5.4224
135.6869,0.9858
135.7071,3.6116
135.7273,1.5243
135.7475,3.1487
135.7677,1.5916
135.7879,4.4233
135.8081,1.1107
135.8283,1.4033
135.8485,5.4501
135.8687,1.4299
135.8889,1.7910
135.9091,3.4961
135.9293,1.9907
135.9495,2.5433
135.9697,5.2896
135.9899,1.2973
136.0101,1.1967
136.0303,2.7879
136.0505,4.5714
136.0707,5.3013
136.0909,3.8867
136.1111,5.1052
136.1313,3.2264
136.1515,3.3563
136.1717,3.1954
136.1919,5.3978
136.2121,3.3485
136.2323,2.6170
136.2525,1.5005
136.2727,3.3605
136.2929,3.8233
136.3131,2.8989
136.3333,2.9220
136.3535,1.6323
136.3737,2.0077
136.3939,1.9752
136.4141,2.0360
136.4343,5.2515
136.4545,5.4075
136.4747,2.1314
136.4949,4.4873
136.5152,3.2909
136.5354,2.8555
136.5556,5.2569
136.5758,5.5000
136.5960,4.2915
136.6162,1.0747
136.6364,1.4051
136.6566,4.3457
136.6768,4.7960
136.6970,1.0064
136.7172,4.4642
136.7374,3.1029
136.7576,1.3970
136.7778,4.8628
136.7980,4.3736
136.8182,1.1635
136.8384,5.2034
136.8586,0.8166
136.8788,2.8184
136.8990,4.3778
136.9192,3.6348
136.9394,1.2668
136.9596,1.7747
136.9798,3.3755
137.0000,4.7225
137.0202,3.2644
137.0404,3.1734
137.0606,1.1742
137.0808,1.0191
137.1010,4.1711
137.1212,3.8282
137.1414,3.2414
137.1616,3.0214
137.1818,1.9716
137.2020,4.4220
137.2222,1.1713
137.2424,2.8296
137.2626,4.9816
137.2828,4.4356
137.3030,3.8408
137.3232,5.6821
137.3434,4.4221
137.3636,0.8123
137.3838,2.1514
137.4040,2.8374
137.4242,3.9213
137.4444,1.0192
137.4646,4.3815
137.4848,4.8111
137.5051,1.1124
137.5253,5.6335
137.5455,3.9631
137.5657,5.2276
137.5859,4.5800
137.6061,5.3572
137.6263,5.3656
137.6465,4.0035
137.6667,4.1878
137.6869,1.7167
137.7071,4.2093
137.7273,1.1874
137.7475,4.5180
137.7677,4.3839
137.7879,4.0716
137.8081,4.1994
137.8283,2.8686
137.8485,4.4466
137.8687,3.5946
137.8889,3.7707
137.9091,5.7910
137.9293,4.4112
137.9495,5.6506
137.9697,2.9527
137.9899,1.3780
138.0101,3.1782
138.0303,6.0187
138.0505,5.1737
138.0707,4.0988
138.0909,2.5571
138.1111,4.7533
138.1313,5.8886
138.1515,3.2110
138.1717,5.5489
138.1919,3.3808
138.2121,2.8656
138.2323,5.7041
138.2525,3.2256
138.2727,2.7607
138.2929,6.0931
138.3131,6.1417
138.3333,3.3374
138.3535,2.6108
138.3737,4.0249
138.3939,4.2981
138.4141,4.0083
138.4343,1.9359
138.4545,3.0258
138.4747,2.9407
138.4949,4.4535
138.5152,2.0113
138.5354,2.9260
138.5556,6.0213
138.5758,5.9643
138.5960,5.4106
138.6162,4.9718
138.6364,3.1763
138.6566,5.4181
138.6768,3.3176
138.6970,2.5723
138.7172,2.1879
138.7374,4.0553
138.7576,2.3523
138.7778,6.1089
138.7980,4.2116
138.8182,2.8391
138.8384,1.6618
138.8586,6.0717
138.8788,5.2223
138.8990,4.0455
138.9192,5.9080
138.9394,2.5181
138.9596,1.6227
138.9798,5.0498
139.0000,5.3893
139.0202,5.1078
139.0404,3.2905
139.0606,3.6469
139.0808,6.4683
139.1010,2.9246
139.1212,6.0768
139.1414,5.2537
139.1616,3.8492
139.1818,5.8661
139.2020,4.2002
139.2222,5.0199
139.2424,4.9334
139.2626,1.8773
139.2828,3.6025
139.3030,2.9458
139.3232,4.9922
139.3434,6.1647
139.3636,4.9684
139.3838,5.1089
139.4040,2.8005
139.4242,2.6466
139.4444,5.6739
139.4646,3.9816
139.4848,2.5761
139.5051,3.7924
139.5253,5.8963
139.5455,1.8894
139.5657,4.2030
139.5859,3.7785
139.6061,1.2396
139.6263,2.4287
139.6465,5.5243
139.6667,3.8015
139.6869,1.3793
139.7071,2.6825
139.7273,3.2429
139.7475,1.8806
139.7677,3.1509
139.7879,3.0230
139.8081,5.4626
139.8283,0.9207
139.8485,2.0076
139.8687,0.9204
139.8889,1.5368
139.9091,0.3748
139.9293,4.3758
139.9495,2.1944
139.9697,3.9265
139.9899,5.0289
140.0101,3.0665
140.0303,3.5103
140.0505,3.8707
140.0707,3.5235
140.0909,0.5958
140.1111,2.0651
140.1313,4.7225
140.1515,3.7114
140.1717,0.2256
140.1919,4.1150
140.2121,3.4205
140.2323,1.5540
140.2525,0.5123
140.2727,3.4243
140.2929,2.1116
140.3131,3.2885
140.3333,1.5843
140.3535,0.0830
140.3737,1.3275
140.3939,2.0903
140.4141,2.4411
140.4343,0.6966
140.4545,2.9627
140.4747,4.0826
140.4949,3.2408
140.5152,2.1509
140.5354,3.6427
140.5556,0.0506
140.5758,2.0776
140.5960,1.0085
140.6162,3.2398
140.6364,2.1422
140.6566,0.2524
140.6768,0.2466
140.6970,4.4627
140.7172,2.7989
140.7374,2.9022
140.7576,3.0553
140.7778,2.9168
140.7980,3.3196
140.8182,3.8667
140.8384,1.0865
140.8586,1.1290
140.8788,0.1655
140.8990,3.8437
140.9192,2.7697
140.9394,3.0732
140.9596,1.0532
140.9798,3.1933
141.0000,3.0157
141.0202,2.3127
141.0404,2.5644
141.0606,0.1514
141.0808,3.9828
141.1010,2.2109
141.1212,-0.4287
141.1414,0.5285
141.1616,2.6861
141.1818,3.0698
141.2020,4.0467
141.2222,0.1887
141.2424,4.1195
141.2626,2.9929
141.2828,3.5298
141.3030,1.7610
141.3232,2.4964
141.3434,1.9374
141.3636,0.4278
141.3838,2.3746
